Region,District,GPS_longitude,GPS_latitude,Altitude,Month,Treatment,Season,Aflatoxin
Northern,Gulu,32.4412887,2.9298628,1021.74644,Nov,Treated,2021B,56.8
Northern,Gulu,32.4416283,2.9298781,1015.222968,Nov,Control,2021B,171
Northern,Gulu,32.4370169,2.9336093,1032.14969,Nov,Treated,2021B,34.5
Northern,Gulu,32.4371145,2.933412,1035.144549,Nov,Control,2021B,132.4
Central,Mukono,32.773861,0.3016499,1175.094116,Nov,Treated,2021B,0.5
Central,Mukono,32.7939972,0.3017947,1166.008279,Nov,Control,2021B,0.3
Central,Mukono,32.7936329,0.318177,1141.74777,Nov,Treated,2021B,0.5
Central,Mukono,32.7972932,0.3179911,1141.20702,Nov,Control,2021B,0.4
Northern,Gulu,32.415498,2.9076509,1041.86856,Nov,Treated,2021B,110.8
Northern,Gulu,32.4154285,2.9075689,1042.75341,Nov,Control,2021B,136.1
Central,Mukono,32.7977127,0.3147136,1179.825105,Nov,Treated,2021B,0.4
Central,Mukono,32.823969,0.3148079,1168.249139,Nov,Treated,2021B,0.4
Northern,Gulu,32.4151265,2.9070554,1052.284849,Nov,Treated,2021B,1.3
Northern,Gulu,32.4146786,2.9069075,1048.185848,Nov,Control,2021B,265.1
Northern,Gulu,32.4154993,2.9066831,1053.386299,Nov,Treated,2021B,181.1
Northern,Gulu,32.4157535,2.9067381,1059.752235,Nov,Control,2021B,185.9
Northern,Gulu,32.4157065,2.9052647,1045.375898,Nov,Treated,2021B,120.1
Northern,Gulu,32.4159858,2.9052601,1049.01432,Nov,Control,2021B,151.6
Central,Mukono,32.8229421,0.304125,1131.926242,Nov,Treated,2021B,0
Central,Mukono,32.8332742,0.302777,1138.245875,Nov,Control,2021B,0
Northern,Gulu,32.4129662,2.8999968,1044.817992,Nov,Treated,2021B,0.9
Northern,Gulu,32.4120298,2.9007174,1049.880587,Nov,Control,2021B,62.7
Central,Mukono,32.833365,0.3015739,1250.904775,Nov,Treated,2021B,0.3
Central,Mukono,32.8768128,0.3011098,1264.341684,Nov,Control,2021B,0.2
Central,Mukono,32.8768225,0.2792416,1165.299885,Nov,Treated,2021B,0
Central,Mukono,32.8846086,0.2792512,1164.755896,Nov,Control,2021B,0
Northern,Gulu,32.36965,2.9651181,1009.3561,Nov,Control,2021B,1
Northern,Gulu,32.3696628,2.9653613,1020.275179,Nov,Treated,2021B,0.9
Central,Mukono,32.8841959,0.2718782,1163.884608,Nov,Treated,2021B,0
Central,Mukono,32.8938949,0.2718245,1163.025602,Nov,Control,2021B,0
Central,Mukono,32.893982,0.2688802,1172.595226,Nov,Treated,2021B,0.2
Central,Mukono,32.6749806,0.2692188,1171.086473,Nov,Control,2021B,0.5
Central,Buikwe,33.0457322,0.3467981,1202.668663,Nov,Control,2021B,0.7
Central,Buikwe,33.0450041,0.3460992,1214.604432,Nov,Treated,2021B,0.7
Central,Buikwe,33.0621861,0.326263,1185.926837,Nov,Treated,2021B,0
Central,Buikwe,33.0621861,0.326263,1185.926837,Nov,Control,2021B,0
Central,Buikwe,33.0620506,0.3247663,1187.39592,Nov,Treated,2021B,1
Central,Buikwe,33.0621038,0.3242272,1188.286377,Nov,Control,2021B,0.8
Central,Buikwe,33.0522826,0.3325096,1222.533969,Nov,Treated,2021B,1.1
Central,Buikwe,33.0525726,0.3326263,1216.29099,Nov,Control,2021B,1
Central,Buikwe,33.0373015,0.3277669,1228.466704,Nov,Control,2021B,0.7
Central,Buikwe,33.036819,0.3287834,1247.409891,Nov,Treated,2021B,0.6
Central,Buikwe,33.02794,0.3295018,1246.235455,Nov,Treated,2021B,1
Central,Buikwe,33.0277825,0.3295939,1236.85456,Nov,Control,2021B,1.2
Central,Buikwe,33.0348739,0.3470781,1203.974321,Nov,Treated,2021B,0
Central,Buikwe,33.0117744,0.3455346,1227.331422,Nov,Treated,2021B,0
Central,Buikwe,33.0119803,0.3451955,1226.886578,Nov,Control,2021B,0
Central,Mukono,32.6749177,0.2381124,1149.442021,Nov,Treated,2021B,0
Central,Mukono,32.6674286,0.2379992,1150.54578,Nov,Control,2021B,0
Central,Mukono,32.6674571,0.2243477,1150.685153,Nov,Treated,2021B,0
Central,Mukono,32.7054367,0.2245325,1156.447949,Nov,Control,2021B,0
Central,Mukono,32.7055445,0.2333076,1143.072685,Nov,Treated,2021B,0
Central,Mukono,32.6902207,0.2333158,1118.988386,Nov,Control,2021B,0
Central,Mukono,32.6902106,0.2604917,1149.875355,Nov,Treated,2021B,0.1
Central,Mukono,32.6929662,0.2604591,1152.867102,Nov,Control,2021B,1.2
Central,Mukono,32.6934097,0.2519656,1133.260736,Nov,Treated,2021B,0.6
Central,Mukono,32.6949922,0.2515055,1137.86428,Nov,Control,2021B,0.4
Central,Mukono,32.6949532,0.2468381,1148.316292,Nov,Treated,2021B,0.3
Central,Mukono,32.7436364,0.246872,1138.061201,Nov,Control,2021B,0.3
Central,Mukono,32.7436174,0.2363643,1187.966896,Nov,Treated,2021B,0.2
Central,Mukono,32.7501961,0.236302,1173.519663,Nov,Control,2021B,1
Central,Mukono,32.7496951,0.23679,1197.712837,Nov,Treated,2021B,0.4
Central,Mukono,34.6148895,0.2369012,1213.223351,Nov,Control,2021B,0.5
Central,Buikwe,33.016681,0.2300766,1249.306592,Nov,Control,2021B,24.4
Central,Buikwe,33.015132,0.2308636,1256.828648,Nov,Treated,2021B,0.7
Central,Buikwe,33.008897,0.2621351,1200.314826,Nov,Treated,2021B,0
Northern,Nwoya,31.8111745,2.5534179,947.1449377,Nov,Treated,2021B,0
Northern,Nwoya,31.8094541,2.553991,949.2384354,Nov,Control,2021B,0
Central,Buikwe,33.0104861,0.2618698,1206.856075,Nov,Control,2021B,0
Northern,Nwoya,31.8113461,2.5573924,958.9945695,Nov,Control,2021B,0.8
Northern,Nwoya,31.8179953,2.5574052,958.6041711,Nov,Treated,2021B,0.5
Northern,Nwoya,31.8192869,2.564076,959.6504859,Nov,Treated,2021B,0.8
Northern,Nwoya,31.817337,2.564138,961.7704113,Nov,Control,2021B,0.8
Central,Buikwe,32.9638296,0.212643,1169.319376,Nov,Treated,2021B,0.8
Central,Buikwe,32.9643612,0.2129904,1173.264968,Nov,Control,2021B,0.9
Northern,Nwoya,31.8178204,2.5872854,921.6302864,Nov,Treated,2021B,0.8
Northern,Nwoya,31.8191113,2.5873115,927.2728824,Nov,Control,2021B,0.4
Northern,Nwoya,31.7883402,2.5716928,939.0550192,Nov,Treated,2021B,0.7
Northern,Nwoya,31.8176546,2.5712968,937.3348536,Nov,Control,2021B,101.1
Central,Buikwe,32.9711464,0.2224495,1208.480406,Nov,Treated,2021B,0.3
Central,Buikwe,32.9701425,0.2228823,1204.171656,Nov,Control,2021B,22.3
Northern,Nwoya,31.7979682,2.5441145,901.8315678,Nov,Treated,2021B,0.8
Northern,Nwoya,31.7887678,2.54395,904.1296762,Nov,Control,2021B,0.4
Central,Buikwe,32.9583884,0.232401,1211.852712,Nov,Treated,2021B,1.1
Northern,Nwoya,31.8690538,2.5894195,920.3495162,Nov,Treated,2021B,1.1
Northern,Nwoya,31.7979166,2.5888102,913.6170823,Nov,Control,2021B,0.9
Central,Buikwe,32.9585062,0.2322644,1206.311963,Nov,Control,2021B,23.1
Central,Buikwe,32.9010335,0.2130131,1145.73945,Nov,Treated,2021B,0.6
Central,Buikwe,32.9012336,0.2131139,1139.577406,Nov,Control,2021B,0.8
Central,Buikwe,32.9281078,0.2087068,1133.162128,Nov,Control,2021B,0
Central,Buikwe,32.9296978,0.2098973,1165.92208,Nov,Treated,2021B,0
Northern,Nwoya,31.8704878,2.753439,990.1929893,Nov,Treated,2021B,0.8
Northern,Nwoya,31.8684574,2.7533608,982.0078236,Nov,Control,2021B,3.1
Northern,Nwoya,31.8676209,2.756118,990.8453869,Nov,Treated,2021B,0.5
Northern,Nwoya,31.8704289,2.7564742,992.2749847,Nov,Control,2021B,0.7
Northern,Nwoya,31.8352642,2.7569766,1007.825016,Nov,Treated,2021B,0.8
Northern,Nwoya,31.8672772,2.7569643,998.3888624,Nov,Control,2021B,10
Northern,Nwoya,31.8358,2.7461003,989.4948998,Nov,Control,2021B,4
Northern,Nwoya,31.8332088,2.7463681,989.9122089,Nov,Treated,2021B,0.5
Northern,Nwoya,33.0774522,2.7434531,975.5666248,Nov,Treated,2021B,0.8
Northern,Nwoya,31.8332347,2.7428189,973.5452574,Nov,Control,2021B,0.6
Eastern,Iganga,33.4001011,0.8198902,1060.098848,Nov,Treated,2021B,0
Eastern,Iganga,33.4000337,0.8194334,1057.731006,Nov,Control,2021B,0
Eastern,Iganga,33.4023726,0.812119,1075.938485,Nov,Control,2021B,0
Eastern,Iganga,33.4025317,0.8125722,1081.441828,Nov,Treated,2021B,0
Eastern,Iganga,33.4082426,0.8137821,1079.057812,Nov,Treated,2021B,0.5
Eastern,Iganga,33.4081458,0.8140737,1085.693305,Nov,Control,2021B,0.7
Eastern,Iganga,33.4039193,0.8459663,1063.969062,Nov,Treated,2021B,0
Eastern,Iganga,33.4039193,0.8459663,1063.969062,Nov,Control,2021B,0
Eastern,Iganga,33.3869972,0.8541577,1066.930461,Nov,Treated,2021B,0.8
Eastern,Iganga,33.3868265,0.8539336,1074.358177,Nov,Control,2021B,3.4
Eastern,Iganga,33.3978862,0.8607237,1052.739443,Nov,Treated,2021B,0.5
Eastern,Iganga,33.3972766,0.8609992,1044.947713,Nov,Control,2021B,0.9
Eastern,Iganga,33.394553,0.867144,1041.130102,Nov,Treated,2021B,0
Eastern,Iganga,33.3947495,0.8672323,1056.26431,Nov,Control,2021B,0
Eastern,Iganga,33.391751,0.8745539,1040.790849,Nov,Treated,2021B,0.3
Eastern,Iganga,33.3912065,0.8749989,1041.324281,Nov,Control,2021B,0.9
Eastern,Iganga,33.4830443,0.833408,1077.568485,Nov,Control,2021B,0.8
Eastern,Iganga,33.4834869,0.8331304,1085.888055,Nov,Treated,2021B,0.3
Eastern,Iganga,33.4779591,0.8285204,1093.090524,Nov,Treated,2021B,0
Eastern,Iganga,33.478056,0.8281175,1084.492466,Nov,Control,2021B,0
Eastern,Iganga,33.4748378,0.8157622,1100.789864,Nov,Treated,2021B,1
Eastern,Iganga,33.4746971,0.8153802,1098.823784,Nov,Control,2021B,1.4
Eastern,Iganga,33.4482352,0.804753,1105.412533,Nov,Control,2021B,1.2
Eastern,Iganga,33.4478661,0.8047963,1070.328556,Nov,Treated,2021B,1.5
Eastern,Iganga,33.4235123,0.763305,1098.358175,Nov,Treated,2021B,0.4
Eastern,Iganga,33.4232107,0.763453,1098.902164,Nov,Control,2021B,5.8
Eastern,Iganga,33.4619202,0.7540556,1119.94715,Nov,Treated,2021B,0.7
Eastern,Iganga,33.4619202,0.7540556,1119.94715,Nov,Control,2021B,10.7
Eastern,Iganga,33.4619472,0.7550789,1122.89141,Nov,Treated,2021B,0
Eastern,Iganga,33.4575701,0.765464,1092.333011,Nov,Control,2021B,0.6
Eastern,Iganga,33.4573344,0.7653108,1094.991304,Nov,Treated,2021B,0
Eastern,Iganga,33.4803557,0.8164934,1098.578813,Nov,Treated,2021B,0
Eastern,Iganga,33.4792204,0.8165363,1095.869066,Nov,Control,2021B,0
Northern,Dokolo,33.1342723,1.9850361,1066.223718,Nov,Treated,2021B,0
Northern,Dokolo,33.1342178,1.9851622,1063.866812,Nov,Control,2021B,0
Northern,Lira,32.986802,2.2380662,1072.83474,Nov,Treated,2021B,0
Northern,Lira,32.989064,2.238105,1081.566959,Nov,Control,2021B,0
Northern,Dokolo,33.1164769,2.0267053,1060.143827,Nov,Treated,2021B,0
Northern,Dokolo,33.1164618,2.0270599,1052.185592,Nov,Control,2021B,0
Northern,Lira,32.9891894,2.2440542,1091.576533,Nov,Treated,2021B,0
Northern,Lira,32.9904603,2.244139,1118.748768,Nov,Control,2021B,0
Northern,Lira,32.9902524,2.2505722,1116.600809,Nov,Treated,2021B,0
Northern,Lira,32.9877328,2.2505151,1120.192712,Nov,Control,2021B,0
Northern,Dokolo,33.10349,2.0169382,1044.069061,Nov,Control,2021B,0
Northern,Dokolo,33.1032013,2.0171332,1042.588172,Nov,Treated,2021B,0
Northern,Lira,32.9880788,2.267386,1102.963652,Nov,Treated,2021B,0
Northern,Lira,33.01761,2.2674539,1096.223825,Nov,Control,2021B,0
Northern,Lira,33.0173555,2.2733826,1144.936017,Nov,Treated,2021B,0
Northern,Lira,33.0110736,2.2735036,1142.293319,Nov,Control,2021B,0
Northern,Dokolo,33.1229988,2.0199091,1062.176856,Nov,Treated,2021B,0
Northern,Dokolo,33.1224571,2.0198675,1074.235063,Nov,Control,2021B,0
Northern,Lira,33.010818,2.2309034,1088.395375,Nov,Treated,2021B,0
Northern,Lira,33.0122962,2.2308928,1091.026386,Nov,Control,2021B,0
Northern,Dokolo,33.1175109,2.0201274,1063.862334,Nov,Treated,2021B,0
Northern,Dokolo,33.1174384,2.0204201,1061.403575,Nov,Control,2021B,0
Northern,Lira,33.0125997,2.2315351,1081.146305,Nov,Treated,2021B,0
Northern,Lira,32.9385933,2.2309643,1088.344413,Nov,Control,2021B,0
Northern,Dokolo,33.1035209,2.0046209,1051.210747,Nov,Treated,2021B,0
Northern,Dokolo,33.1033726,2.0015555,1033.337689,Nov,Control,2021B,0
Northern,Dokolo,33.1068172,1.9776862,1031.680312,Nov,Control,2021B,0
Northern,Dokolo,33.1075345,1.9778291,1034.542605,Nov,Treated,2021B,0
Northern,Lira,32.9386115,2.3664104,1133.91988,Nov,Treated,2021B,0
Northern,Lira,32.9398413,2.366092,1119.280494,Nov,Control,2021B,0
Northern,Lira,32.9393518,2.3685705,1126.60701,Nov,Treated,2021B,0
Northern,Lira,32.9593018,2.368427,1131.72162,Nov,Treated,2021B,0
Northern,Lira,32.9593018,2.3794404,1132.707951,Nov,Control,2021B,0
Northern,Lira,31.7852,2.3794404,1132.707951,Nov,Control,2021B,0
Northern,Dokolo,33.1966374,2.0362129,1104.013879,Nov,Treated,2021B,0
Northern,Dokolo,33.190613,2.0373295,1129.265081,Nov,Treated,2021B,0
Northern,Dokolo,33.1905911,2.0374966,1111.980386,Nov,Control,2021B,0
Northern,Dokolo,33.2089281,2.0383919,1092.03814,Nov,Treated,2021B,0
Northern,Dokolo,33.2092511,2.0382935,1091.323835,Nov,Control,2021B,0
Northern,Dokolo,33.2107557,2.0377812,1091.88805,Nov,Control,2021B,0
Northern,Dokolo,33.2083547,2.042287,1097.586547,Nov,Treated,2021B,0
Northern,Dokolo,33.2144064,2.0675318,1121.701374,Nov,Control,2021B,0
Northern,Dokolo,33.2139994,2.0673422,1120.569705,Nov,Treated,2021B,0
Northern,Dokolo,33.2230262,2.0596545,1115.071215,Nov,Control,2021B,0
Northern,Dokolo,33.2233439,2.0591765,1117.309988,Nov,Treated,2021B,0
Northern,Dokolo,33.2273967,2.059402,1114.22582,Nov,Treated,2021B,0
Northern,Dokolo,33.2163211,2.0510192,1110.427903,Nov,Control,2021B,0
Eastern,Tororo,34.0620559,0.7234865,1228.27281,May,Control,2021A,2.9
Eastern,Tororo,34.291282,0.724961,1231.869782,May,Treated,2021A,2.8
Eastern,Tororo,34.2750056,0.7398482,1314.7891,May,Treated,2021A,1.7
Eastern,Tororo,34.1932976,0.7393278,1321.032986,May,Control,2021A,3.5
Eastern,Tororo,34.2371586,0.7497774,1285.14631,May,Treated,2021A,1.2
Eastern,Tororo,34.2743069,0.7495173,1291.718119,May,Control,2021A,3.8
Northern,Adjumani,31.79197,3.353802,800.1956,July,Treated,2022A,2
Northern,Adjumani,31.79146,3.353477,793.7574,July,Control,2022A,66.9
Northern,Adjumani,31.78911,3.339074,795.787,July,Treated,2022A,0
Northern,Adjumani,31.78931,3.338459,797.061,July,Control,2022A,0
Northern,Adjumani,31.7895,3.322834,794.0974,July,Treated,2022A,6.1
Northern,Adjumani,31.78897,3.321477,803.645,July,Control,2022A,62.5
Northern,Adjumani,31.80232,3.311181,799.2039,July,Treated,2022A,1.4
Northern,Adjumani,31.80249,3.308843,805.8391,July,Control,2022A,1.4
Northern,Adjumani,31.80282,3.300365,805.748,July,Treated,2022A,6.2
Northern,Adjumani,31.79497,3.272361,792.3418,July,Control,2022A,65.5
Northern,Adjumani,31.79672,3.27825,818.6482,July,Treated,2022A,5.2
Northern,Adjumani,31.79419,3.270063,795.8564,July,Control,2022A,5.7
Northern,Adjumani,31.73623,3.251897,793.5586,July,Treated,2022A,4.6
Northern,Adjumani,31.73512,3.254842,784.4585,July,Control,2022A,13.7
Northern,Adjumani,31.72575,3.256625,789.9244,July,Treated,2022A,2.1
Northern,Adjumani,31.72471,3.257083,785.8795,July,Control,2022A,2.3
Northern,Adjumani,31.70879,3.267522,776.8143,July,Treated,2022A,2.4
Northern,Adjumani,31.70802,3.270477,770.0537,July,Control,2022A,4.1
Northern,Alebtong,33.1022,2.321334,1069.753,July,Treated,2022A,0
Northern,Alebtong,33.10238,2.321222,1073.028,July,Control,2022A,0
Northern,Alebtong,33.10822,2.323789,1076.882,July,Treated,2022A,0
Northern,Alebtong,33.10961,2.322748,1090.26,July,Control,2022A,0
Northern,Alebtong,33.11403,2.324622,1080.53,July,Control,2022A,0
Northern,Alebtong,33.11223,2.324193,1089.49,July,Treated,2022A,0
Northern,Alebtong,33.11809,2.329137,1077.801,July,Treated,2022A,0
Northern,Alebtong,33.12556,2.330848,1058.487,July,Treated,2022A,0
Northern,Alebtong,33.12796,2.329647,1059.11,July,Treated,2022A,0
Northern,Alebtong,33.12746,2.330374,1066.08,July,Control,2022A,0
Northern,Alebtong,33.12798,2.330342,1075.09,July,Control,2022A,0
Northern,Alebtong,33.11881,2.328453,1091.592,July,Control,2022A,0
Northern,Alebtong,33.13521,2.317739,1071.057,July,Treated,2022A,0
Northern,Alebtong,33.13432,2.31813,1072.467,July,Control,2022A,0
Northern,Alebtong,33.15174,2.299773,1082.335,July,Treated,2022A,0
Northern,Alebtong,33.15647,2.296619,1080.595,July,Control,2022A,0
Northern,Alebtong,33.16087,2.291435,1082.661,July,Treated,2022A,0
Northern,Alebtong,33.1344,2.299393,1084.075,July,Treated,2022A,0
Northern,Alebtong,33.13441,2.299343,1073.821,July,Control,2022A,0
Northern,Alebtong,33.16214,2.290476,1082.045,July,Control,2022A,0
Northern,Alebtong,33.16549,2.289065,1077.394,July,Treated,2022A,0
Northern,Alebtong,33.16645,2.286982,1061.117,July,Control,2022A,0
Northern,Alebtong,33.16148,2.295793,1069.637,July,Treated,2022A,0
Northern,Alebtong,33.15728,2.295875,1075.921,July,Control,2022A,0
Northern,Alebtong,33.16816,2.285394,1081.317,July,Treated,2022A,0
Northern,Alebtong,33.17145,2.281096,1090.964,July,Control,2022A,0
Central,Buikwe,32.91867,0.2460904,1225.0896,May,Treated,2022A,7.2
Central,Buikwe,32.9278669,0.2432085,1177.805298,May,Control,2022A,104.5
Central,Buikwe,32.92458,0.2531568,1225.0896,May,Treated,2022A,14
Central,Buikwe,32.9258892,0.2535931,1170.913208,May,Control,2022A,104.5
Central,Buikwe,32.8308048,0.2565269,1155.743286,May,Treated,2022A,16.4
Central,Buikwe,32.8301899,0.2582265,1178.20752,May,Control,2022A,43.4
Central,Buikwe,32.8713242,0.2735419,1185.348755,May,Treated,2022A,2
Central,Buikwe,32.8832115,0.2741171,1176.598511,May,Control,2022A,80.6
Central,Buikwe,32.8781015,0.2677469,1203.321655,May,Treated,2022A,0
Central,Buikwe,32.8800151,0.2709338,1193.788818,May,Control,2022A,0
Central,Buikwe,32.8924224,0.271854,1178.029175,May,Treated,2022A,1.3
Central,Buikwe,32.8927276,0.2710766,1176.598511,May,Control,2022A,122.5
Central,Buikwe,32.9234697,0.2304088,1199.770752,May,Treated,2022A,1.1
Central,Buikwe,32.924298,0.2496813,1174.162598,May,Control,2022A,53
Central,Buikwe,32.9622551,0.2680789,1195.137451,May,Treated,2022A,5.5
Central,Buikwe,32.9622551,0.2680789,1195.137451,May,Control,2022A,135
Central,Buikwe,32.9551127,0.2786997,1198.019653,May,Treated,2022A,99.1
Central,Buikwe,32.9640136,0.2805576,1210.360229,May,Control,2022A,120
Central,Buikwe,32.9643017,0.2879764,1231.979126,May,Treated,2022A,70.9
Central,Buikwe,32.9782123,0.2572615,1159.527954,May,Control,2022A,118.2
Central,Buikwe,33.0032582,0.2742608,1199.34082,May,Treated,2022A,2.4
Central,Buikwe,33.0004436,0.2784389,1221.250122,May,Control,2022A,120.7
Central,Buikwe,33.0000384,0.279972,1212.898682,May,Treated,2022A,5.2
Central,Buikwe,33.0000384,0.279972,1212.898682,May,Control,2022A,129.7
Central,Buikwe,33.0125324,0.2762789,1181.352783,May,Treated,2022A,2
Central,Buikwe,32.9875147,0.2630573,1187.223755,May,Control,2022A,15.6
Central,Buikwe,33.00793,0.2744509,1194.433105,May,Treated,2022A,83.5
Central,Buikwe,32.981676,0.2619046,1189.079346,May,Control,2022A,155
Central,Buikwe,31.5762049,0.5664317,1298.337003,May,Control,2022A,36.27469891
Central,Buikwe,31.5730322,0.5650345,1299.704329,May,Control,2022A,36.32035312
Central,Buikwe,31.5698594,0.5636372,1301.071655,May,Control,2022A,36.36600733
Central,Buikwe,31.5666867,0.56224,1302.438981,May,Control,2022A,36.41166153
Central,Buikwe,31.563514,0.5608428,1303.806307,May,Control,2022A,36.45731574
Central,Buikwe,31.5603412,0.5594455,1305.173633,May,Control,2022A,36.50296995
Central,Buikwe,31.3445953,0.4644338,1398.151794,May,Control,2022A,48.72829215
Central,Buikwe,31.3414225,0.4630366,1399.51912,May,Control,2022A,48.77075421
Central,Buikwe,31.3382498,0.4616394,1400.886446,May,Control,2022A,48.81321626
Central,Buikwe,31.3350771,0.4602422,1402.253772,May,Control,2022A,48.85567832
Central,Buikwe,31.3319043,0.4588449,1403.621098,May,Control,2022A,48.89814037
Central,Buikwe,31.3287316,0.4574477,1404.988424,May,Control,2022A,48.94060243
Central,Buikwe,31.3255589,0.4560505,1406.35575,May,Control,2022A,48.98306448
Eastern,Bukedea,34.11493,1.386408,1076.578,June,Control,2022A,0
Eastern,Bukedea,34.11626,1.386279,1074.985,June,Treated,2022A,0
Eastern,Bukedea,34.11266,1.390306,1081.053,June,Control,2022A,0
Eastern,Bukedea,34.11262,1.390162,1098.47,June,Treated,2022A,0
Eastern,Bukedea,34.03304,1.419733,1112.576,June,Control,2022A,0
Eastern,Bukedea,34.03304,1.419627,1112.189,June,Treated,2022A,0
Eastern,Bukedea,34.02776,1.427943,1104.453,June,Control,2022A,0
Eastern,Bukedea,34.02847,1.427269,1111.48,June,Treated,2022A,0
Eastern,Bulambuli,34.26831,1.313539,1062.259,July,Control,2022A,3.2
Eastern,Bulambuli,34.27216,1.311366,1068.135,July,Treated,2022A,1.9
Eastern,Bulambuli,34.26691,1.30869,1062.259,July,Control,2022A,0
Eastern,Bulambuli,34.26673,1.31049,1073.228,July,Treated,2022A,0
Eastern,Bulambuli,34.26418,1.292297,1067.924,July,Control,2022A,0
Eastern,Bulambuli,34.26603,1.293551,1062.259,July,Treated,2022A,0
Eastern,Bulambuli,34.27227,1.297977,1065.899,July,Control,2022A,0
Eastern,Bulambuli,34.27203,1.298696,1067.924,July,Treated,2022A,0
Eastern,Bulambuli,34.28331,1.299577,1064.001,July,Control,2022A,157.1
Eastern,Bulambuli,34.28842,1.283963,1107.793,July,Control,2022A,0
Eastern,Bulambuli,34.28963,1.283895,1106.42,July,Treated,2022A,0
Eastern,Bulambuli,34.29491,1.282604,1115.317,July,Control,2022A,197.1
Eastern,Bulambuli,34.29422,1.282814,1107.793,July,Treated,2022A,100.1
Eastern,Bulambuli,34.27847,1.317241,1068.261,July,Control,2022A,9.9
Eastern,Bulambuli,34.27847,1.317198,1157.636,July,Treated,2022A,1.5
Eastern,Bulambuli,34.27603,1.316505,1065.998,July,Control,2022A,231.9
Eastern,Bulambuli,34.27584,1.31667,1066.744,July,Treated,2022A,1.3
Eastern,Bulambuli,34.27427,1.318658,1062.256,July,Control,2022A,6.8
Eastern,Bulambuli,34.27369,1.317246,1067.098,July,Treated,2022A,1.7
Eastern,Bulambuli,34.27197,1.319377,1066.969,July,Control,2022A,2
Eastern,Bulambuli,34.27197,1.319386,1065.127,July,Treated,2022A,0.87
Eastern,Bulambuli,34.26877,1.319328,1059.703,July,Control,2022A,2.7
Eastern,Bulambuli,34.26871,1.319754,1061.51,July,Treated,2022A,2.5
Eastern,Bulambuli,34.26724,1.321221,1062.966,July,Control,2022A,18.7
Eastern,Bulambuli,34.26644,1.321749,1056.168,July,Treated,2022A,7.8
Eastern,Bulambuli,34.27314,1.321751,1068.445,July,Control,2022A,140.9
Eastern,Bulambuli,34.26854,1.321569,1050.165,July,Treated,2022A,1.9
Eastern,Bulambuli,34.28405,1.300647,1065.899,July,Treated,2022A,60.9
Northern,Dokolo,32.97878,1.986972,1028.435,July,Control,2022A,134.6
Northern,Dokolo,32.97896,1.985473,1039.222,July,Treated,2022A,128.4
Northern,Dokolo,32.98429,1.973084,1044.566,July,Control,2022A,185
Northern,Dokolo,32.98427,1.973001,1031.072,July,Treated,2022A,144.7
Northern,Dokolo,32.98798,1.974634,1054.797,July,Control,2022A,122.8
Northern,Dokolo,32.98789,1.973891,1036.817,July,Treated,2022A,68.3
Northern,Dokolo,32.99294,1.970055,1039.576,July,Control,2022A,213.8
Northern,Dokolo,32.98892,1.970565,1052.856,July,Treated,2022A,133.5
Northern,Dokolo,33.02685,1.794412,1026.899,July,Control,2022A,116.3
Northern,Dokolo,33.02681,1.794418,1033.633,July,Treated,2022A,16
Northern,Dokolo,33.03714,1.801621,1034.248,July,Control,2022A,0
Northern,Dokolo,33.03714,1.80168,1035.349,July,Treated,2022A,0
Northern,Dokolo,33.0174,1.767225,1038.22,July,Control,2022A,224.2
Northern,Dokolo,33.01739,1.767243,1029.911,July,Treated,2022A,129.8
Northern,Dokolo,33.0109,1.762686,1023.898,July,Control,2022A,113.8
Northern,Dokolo,33.0103,1.764082,1046.405,July,Treated,2022A,34.2
Northern,Dokolo,33.01166,1.760088,1036.043,July,Control,2022A,88.9
Northern,Dokolo,33.01089,1.762683,1026.437,July,Treated,2022A,22.8
Northern,Dokolo,33.00364,1.756228,1020.776,July,Control,2022A,108.4
Northern,Dokolo,33.00449,1.757375,1020.201,July,Treated,2022A,1.4
Northern,Dokolo,33.00233,1.756443,1016.879,July,Control,2022A,113.9
Northern,Dokolo,33.00374,1.75622,1022.271,July,Treated,2022A,0
Northern,Dokolo,33.02074,1.758874,1019.307,July,Control,2022A,0
Northern,Dokolo,33.02076,1.758973,1029.048,July,Treated,2022A,0
Northern,Dokolo,33.01483,1.762239,1037.655,July,Treated,2022A,11.4
Northern,Dokolo,33.01411,1.763445,1044.484,July,Control,2022A,65.6
Northern,Dokolo,33.01779,1.764222,1035.764,July,Control,2022A,0
Northern,Dokolo,33.01788,1.764158,1041.828,July,Treated,2022A,0
Northern,Gulu,32.37783,2.841519,1071.38,July,Control,2022A,319.4
Northern,Gulu,32.37485,2.836489,1071.621,July,Treated,2022A,226.3
Northern,Gulu,32.38462,2.833609,1069.777,July,Control,2022A,207.8
Northern,Gulu,32.38187,2.833441,1076.422,July,Treated,2022A,18.2
Northern,Gulu,32.38116,2.843916,1079.65,July,Treated,2022A,17.3
Northern,Gulu,32.38044,2.84589,1076.385,July,Control,2022A,166.1
Northern,Gulu,32.40142,2.846346,1091.329,July,Treated,2022A,69.5
Northern,Gulu,32.40069,2.848795,1070.074,July,Control,2022A,170.3
Northern,Gulu,32.33516,2.95101,1016.867,July,Control,2022A,164.2
Northern,Gulu,32.3355,2.946536,1007.594,July,Treated,2022A,32
Northern,Gulu,32.33602,2.951651,1011.157,July,Control,2022A,337.9
Northern,Gulu,32.33516,2.951084,1017.07,July,Treated,2022A,141.4
